metaobject_id,handle,display_name,referencing_products,live_referencing_products,populated_field_count,true_duplicate_group,identical_content_group,disposition,reason,risk,needs_tim_approval
136373993788,body-solid-rc-02-sc-standard-collar-1-single-1-lb-new,"Body Solid RC02SC Standard Collar 1"" (single) 1 lb (New)",1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136374649148,body-solid-rc-03-sc-standard-collar-1-single-0-5-lb-new,"Body Solid RC03SC Standard Collar 1"" (single) 0.5 lb (New)",1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136375304508,body-solid-rf-34-b-bike-treadmat-new,Body-Solid RF34B Bike Treadmat (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136375435580,body-solid-rf-36-t-treadmat-by-supermat-new,Body-Solid RF36T Treadmat By Supermat (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136375566652,body-solid-rf-38-r-tools-rower-3-x-8-5-pvc-foam-mat-new,Body-Solid RF38R Tools Rower 3'x8.5' PVC Foam Mat (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
160702988604,body-solid-rf-4-pm-interlocking-rubber-flooring-4-piece-19-5-x-19-5-x-3-8-new,"Body-Solid RF4PM Interlocking Rubber Flooring 4 Piece 19.5"" x 19.5"" x 3/8"" (New)",1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136375828796,body-solid-rf-546-rubber-4-x-6-muscle-mat-flooring-new,Body-Solid RF546 Rubber 4'x6' MuscleMat Flooring (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136375927100,body-solid-rfhu-68-2-piece-power-platform-new,Body-Solid RFHU68 2-Piece Power Platform (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
135518486844,body-solid-rfm-1-2-blk-3-rubber-equipment-mat-3-x-4-1-2-thick-new,"Body-Solid RFM1-2BLK3 Rubber Equipment Mat 3' x 4', 1/2"" Thick (New)",1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
135518552380,body-solid-rfm-3-4-blk-3-rubber-equipment-mat-3-x-4-3-4-thick-new,"Body-Solid RFM3-4BLK3 Rubber Equipment Mat 3' x 4', 3/4"" Thick (New)",1,0,4,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: DRAFT). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
135518355772,body-solid-rpb-1-25-standard-weight-plates-1-25-lbs-new,Body Solid RPB1-25 Standard Weight Plates- 1.25 lbs. (New),1,0,4,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
150446932284,body-solid-rpb-10-standard-weight-plates-10-lbs-new,Body Solid RPB10 Standard Weight Plates - 10 lbs. (New),1,0,3,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
135518191932,body-solid-rpb-12-5-standard-weight-plates-12-5-lbs-new,Body Solid RPB12-5 Standard Weight Plates - 12.5 lbs. (New),1,0,4,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
135518290236,body-solid-rpb-2-5-standard-weight-plates-2-5-lbs-new,Body Solid RPB2-5 Standard Weight Plates - 2.5 lbs. (New),1,0,4,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
150447522108,body-solid-rpb-20-standard-weight-plates-20-lbs-new,Body Solid RPB20 Standard Weight Plates - 20 lbs. (New),1,0,3,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
150447685948,body-solid-rpb-25-standard-weight-plates-25-lbs-new,Body Solid RPB25 Standard Weight Plates - 25 lbs. (New),1,0,3,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
150447784252,body-solid-rpb-5-standard-weight-plates-5-lbs-new,Body Solid RPB5 Standard Weight Plates - 5 lbs. (New),1,0,3,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
150447849788,body-solid-rpb-50-standard-weight-plates-50-lbs-new,Body Solid RPB50 Standard Weight Plates - 50 lbs. (New),1,0,3,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
135518323004,body-solid-rpb-7-5-standard-weight-plates-7-5-lbs-new,Body Solid RPB7-5 Standard Weight Plates - 7.5 lbs. (New),1,0,4,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
177697423676,body-solid-s-2-abbx-series-2-ab-and-back-new,Body-Solid S2ABBX Series 2 Ab and Back (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136376287548,body-solid-s-2-ac-series-ii-arm-curl-machine-new,Body-Solid S2AC Series II Arm Curl Machine (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136376353084,body-solid-s-2-acd-series-ii-assisted-chin-and-dip-machine-new,Body Solid S2ACD Series II Assisted Chin and Dip Machine (New),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
160020726076,body-solid-s-2-acdx-series-ii-assisted-chin-and-dip-machine-new,Body Solid S2ACDX Series II Assisted Chin and Dip Machine (New),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136376516924,body-solid-s-2-btp-series-ii-bicep-and-tricep-machine-new,Body-Solid S2BTP Series II Bicep and Tricep Machine (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
175608070460,body-solid-s-2-btpx-series-ii-bicep-and-tricep-machine-new,Body-Solid S2BTPX Series II Bicep and Tricep Machine (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136376779068,body-solid-s-2-cc-series-ii-cable-column-new,Body-Solid S2CC Series II Cable Column (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136377139516,body-solid-s-2-cco-series-ii-cable-crossover-new,Body-Solid S2CCO Series II Cable Crossover (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136004010300,body-solid-s-2-cp-2-series-ii-chest-press-new,Body-Solid S2CP-2 Series II Chest Press (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
207188656444,body-solid-s-2-cpx-2-series-ii-chest-press-new,Body-Solid S2CPX-2 Series II Chest Press (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136377270588,body-solid-s-2-ft-series-ii-functional-trainer-new,Body-Solid S2FT Series II Functional Trainer (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
207205269820,body-solid-s-2-ftx-series-2-functional-trainer-new,Body-Solid S2FTX Series 2 Functional Trainer (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
135356940604,body-solid-s-2-iot-1-series-ii-inner-and-outer-thigh-new,Body-Solid S2IOT-1 Series II Inner and Outer Thigh (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
207342731580,body-solid-s-2-iotx-series-2-inner-and-outer-thigh-new,Body-Solid S2IOTX Series 2 Inner and Outer Thigh (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136002470204,body-solid-s-2-lat-1-series-ii-lat-pulldown-and-seated-row-new,Body-Solid S2LAT-1 Series II Lat Pulldown and Seated Row (New),1,0,4,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
207461089596,body-solid-s-2-latx-series-2-lat-and-mid-row-new,Body-Solid S2LATX Series 2 Lat and Mid-Row (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136377663804,body-solid-s-2-lec-series-ii-leg-extension-leg-curl-new,Body-Solid S2LEC Series II Leg Extension & Leg Curl (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
207588000060,body-solid-s-2-lecx-series-2-leg-curl-and-extension-new,Body-Solid S2LECX Series 2 Leg Curl and Extension (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136002863420,body-solid-s-2-lex-1-series-ii-leg-extension-new,Body-Solid S2LEX-1 Series II Leg Extension (New),1,0,4,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: DRAFT). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
136028193084,body-solid-s-2-lpc-2-series-ii-leg-press-and-calf-raise-new,Body-Solid S2LPC-2 Series II Leg Press and Calf Raise (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
207601500476,body-solid-s-2-lpcx-series-2-leg-press-and-calf-raise-new,Body-Solid S2LPCX Series 2 Leg Press and Calf Raise (New),1,1,3,,,KEEP,"Live, single-product record, 3 fields populated. Healthy.",n/a - no change proposed.,NO
135516160316,body-solid-s-2-mp-2-series-ii-multi-press-new,Body-Solid S2MPX-2 Series II Multi Press (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136003289404,body-solid-s-2-pec-1-series-ii-pec-fly-and-rear-delt-new,Body-Solid S2PEC-1 Series II Pec Fly and Rear Delt (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
207616475452,body-solid-s-2-pecx-series-2-pec-fly-and-rear-delt-new,Body-Solid S2PECX Series 2 Pec Fly and Rear Delt (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136003551548,body-solid-s-2-slc-1-series-ii-seated-leg-curl-new,Body-Solid S2SLC-1 Series II Seated Leg Curl (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
135516291388,body-solid-s-2-sp-2-series-ii-shoulder-press-new,Body-Solid S2SP-2 Series II Shoulder Press (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136377696572,body-solid-sab-500-b-pro-club-line-ab-bench-new,Body-Solid SAB500B Pro Club-Line Ab Bench (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136355184956,body-solid-sbb-fixed-weight-barbell-set-10-bars-new,"Body Solid SBB Fixed Weight Barbell Set, 10 Bars (New)",1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136355283260,body-solid-sbbr-100-fixed-weight-barbell-rack-new,Body-Solid SBBR100 Fixed Weight Barbell Rack (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136355348796,body-solid-sbl-460-freeweight-leverage-gym-new,Body-Solid SBL460 Freeweight Leverage Gym (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136355512636,body-solid-sbl-460-p-4-freeweight-leverage-gym-package-new,Body-Solid SBL460P4 Freeweight Leverage Gym Package (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136355676476,body-solid-scb-1000-b-pro-club-line-counter-balanced-smith-machine-new,Body-Solid SCB1000B ProClub Line Counter-Balanced Smith Machine (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136355742012,body-solid-scb-26-calf-squat-block-new,Body-Solid SCB26 Calf Squat Block (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136355807548,body-solid-scc-1200-g-pro-clubline-cable-crossover-new,Body-Solid SCC1200G Pro Clubline Cable Crossover (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136355971388,body-solid-sda-14-solid-dumbbell-handle-new,Body Solid SDA14 Solid Dumbbell Handle (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136356102460,body-solid-sda-14-t-threaded-dumbbell-handle-new,Body Solid SDA14T Threaded Dumbbell Handle (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136003813692,body-solid-sdc-2000-g-pro-club-line-dual-cable-column-new,Body-Solid SDC2000G ProClub Line Dual Cable Column (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136356266300,body-solid-sdib-370-bench-rack-combo-new,Body-Solid SDIB370 Bench Rack Combo (New),0,0,4,,,ARCHIVE CANDIDATE,Orphan: zero back-reference metafields; no live template can reach it.,Low - nothing renders it. Recoverable only from the export in this packet.,YES
136356626748,body-solid-sdkr-1000-db-3-tier-pcl-dumbbell-rack-new,Body-Solid SDKR1000DB 3-Tier PCL Dumbbell Rack (New),1,1,3,,,KEEP,"Live, single-product record, 3 fields populated. Healthy.",n/a - no change proposed.,NO
136356856124,body-solid-sdkr-1000-kb-3-tier-pcl-kettlebell-rack-new,Body Solid SDKR1000KB 3 Tier PCL Kettlebell Rack (New),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136357019964,body-solid-sdkr-1000-mb-3-tier-pcl-medicine-ball-rack-new,Body Solid SDKR1000MB 3 Tier PCL Medicine Ball Rack (New),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136357544252,body-solid-sdkr-1000-sd-3-tier-saddle-dumbbell-rack-new,Body Solid SDKR1000SD 3 Tier Saddle Dumbbell Rack (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136357773628,body-solid-sdkr-500-db-2-tier-pcl-dumbbell-rack-new,Body-Solid SDKR500DB 2-Tier PCL Dumbbell Rack (New),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136356397372,body-solid-sdkr-pro-clubline-build-your-own-storage-rack-system-new,"Body Solid SDKR Pro Clubline ""Build Your Own"" Storage Rack System (New)",1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136357871932,body-solid-sdkrkbr-pro-clubline-kettlebell-rack-new,Body Solid SDKRKBR Pro Clubline Kettlebell Rack (New),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
138185998652,body-solid-sdp-10-rubber-round-dumbbell-10-lbs-new,Body Solid SDP10 Rubber Round Dumbbell 10 lbs. (New),1,0,4,,C035,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
138186162492,body-solid-sdp-15-rubber-round-dumbbell-15-lbs-new,Body Solid SDP15 Rubber Round Dumbbell 15 lbs. (New),1,0,4,,C036,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
